"FullName","Length"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\CookedPCConsole\English(US)\28CCF006_LOC_INT.wad","406499328"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep01.bk2","407867132"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\ca_forge_bonanza.map","408555520"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\Textures_DLCB.tfc","408741022"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\haloreach\maps\m50.map","409841664"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\English(US)\INT_3.wad","410062848"
"C:\Program Files (x86)\Steam\steamapps\common\Hollow Knight\hollow_knight_Data\resources.assets.resS","410969016"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\020_riverpass_010.lodpack","412174392"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\Textures_DLCA.tfc","414403075"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\sfxbank.pck","414543840"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content1\soundspc.cache","414613622"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3odst\maps\h100.map","415461376"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\ca_forge_ravine.map","415739904"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\S_FULL_AMB_F.rpf","416227328"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\010_jungle.map","416419840"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Remastered\ContentBaked\pc\BinkMovies\attractMovie.bik","417045252"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\any\globals\common-rtx-new.module","417517568"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\haloreach\maps\m70.map","418091008"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\haloreach\maps\m10.map","421261312"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep03.bk2","421578384"
"C:\Program Files (x86)\Steam\steamapps\common\Terraria\Content\Wave Bank.xwb","422060032"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\STREAMS.rpf","422133760"
"C:\Users\joshu\Downloads\pycharm-community-2023.1.2.exe","422872184"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\dlc_forge_island.map","423866368"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\MoviesStereo\3_06.usm","425180064"
"C:\Program Files (x86)\Steam\steamapps\common\SpongeBob SquarePants Battle for Bikini Bottom - Rehydrated\Pineapple\Content\Paks\pakchunk4-WindowsNoEditor.pak","425792469"
"C:\Program Files (x86)\Steam\steamapps\common\SpongeBob SquarePants Battle for Bikini Bottom - Rehydrated\Pineapple\Content\Paks\pakchunk8-WindowsNoEditor.pak","426036715"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\terminals\H4_TERM_08_Cryptum.bk2","426574272"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\videos\Academy_Tutorial_Intro.mp4","427167385"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo1\terminals\343_guilty_spark.bk2","428248380"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content3\texture.cache","429463363"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpreplay\dlc.rpf","429932544"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep04.bk2","430572256"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\SP\Content\BulkContent\DynamicBulkFileTextures_2.blk","430612584"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\030_caldera_010.lodpack","433892080"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\Startup.upk","434869146"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content1\soundspc.cache","435744047"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\catalyst\catalyst-rtx-new.module","436224000"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mppatchesng\dlc.rpf","437524480"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep07.bk2","437851372"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\030_outskirts.map","438575104"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\120_halo.map","438636544"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\sound\pc\sfxstream.pck","438725575"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep06.bk2","438960632"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\SP\Content\BulkContent\DynamicBulkFileTexturesDLC4_3.blk","439074816"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\CharTextures1_DLCB.tfc","440710303"
"C:\Users\joshu\Downloads\Sr Capstone 1 Presentation Night 1-20231113_180036-Meeting Recording.mp4","441889483"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\ca_forge_erosion.map","441962496"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\SharedBinks\Credits.bik","442574228"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\MP\Content\BinkMovies\Shared\Credits.bik","442574228"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\SP\Content\BinkMovies\Credits.bik","442574228"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\080_stonemason_020.texpack","443429520"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\SS_AC.rpf","443506688"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\ep1\content\enpc.w3speech","445211586"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\haloreach\maps\campaign.map","446795776"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\sounds00.bif","447298185"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\MoviesStereo\4_10_Pt1.usm","447350368"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\S_MINI_SER.rpf","447803392"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk5300-WindowsNoEditor_assets_textures.pak","449624934"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\ctf_bazaar\ctf_bazaar-rtx-new.module","449798144"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\ctf_bazaar\ctf_bazaar-rtx-new.module_hd1","450011019"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\SP\Content\BulkContent\DynamicBulkFileTextures_1.blk","450994280"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\020_base.map","451112960"
"C:\Program Files (x86)\Steam\steamapps\common\Borderlands 2\WillowGame\Movies\MegaIntro.bik","451771444"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk0-WindowsNoEditor_ui.pak","453072790"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\CharTextures0_DLCB.tfc","453082170"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk5200-WindowsNoEditor_map_base.pak","453829618"
"C:\Program Files (x86)\Steam\steamapps\common\Sega Classics\SEGAGameRoom_Data\sharedassets0.assets.resS","456045132"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\050_floodvoi.map","456687616"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo1\terminals\bonus_terminal.bk2","456772976"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\fmod\pc\english.fsb","456790656"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday20ng\dlc.rpf","457129984"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\020_riverpass_020.lodpack","457402928"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep05.bk2","457404464"
"C:\Program Files (x86)\Steam\steamapps\common\SpongeBob SquarePants Battle for Bikini Bottom - Rehydrated\Pineapple\Content\Paks\pakchunk3-WindowsNoEditor.pak","457796450"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\fmod\pc\french.fsb","459343648"
"C:\Users\joshu\Downloads\vesko's survival world 1.14.4.zip","459953976"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\fmod\pc\spanish.fsb","460025248"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3odst\maps\L200.map","461594624"
"C:\Program Files\JetBrains\PyCharm Community Edition 2023.1.2\lib\app.jar","462422564"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\haloreach\maps\m60.map","462856192"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\RADIO_16_SILVERLAKE.rpf","464926720"
"C:\Program Files (x86)\Steam\steamapps\common\Sekiro\Data2.bdt","465298672"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo2\preload\paks\05a_deltaapproach.pck","465638283"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\CharTextures0_DLCA.tfc","466826664"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\any\levels\campaign\ring01\island01\island00_terrain-rtx-new.module","467329256"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday1ng\dlc.rpf","467415040"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\fmod\pc\german.fsb","468348160"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Interface.ba2","472617933"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo2\prebuild\video\Ep_007_A_Whisper_in_the_Storm.bk2","473561276"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\fmod\pc\italian.fsb","473825248"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\patch1\bundles\patch.bundle","475132524"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\RADIO_01_CLASS_ROCK.rpf","475279360"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\040_voi.map","477306880"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\MoviesStereo\3_07.usm","477713760"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\fmod\pc\mexican.fsb","480349088"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content1\texture.cache","481921222"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\090_caldera_010.texpack","482152144"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content5\enpc.w3speech","482157357"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\Content\Audio\Packed\Windows\Packs\CombinedStreaming_SFX.pck","485686631"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content5\texture.cache","487134748"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\MoviesStereo\1_02.usm","487255392"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\ca_ascension.map","487575552"
"C:\Users\joshu\Videos\2021-03-09 13-00-50.mkv","487626329"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep09.bk2","487666800"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\r_son00.as","489422848"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\multiplayer_r1-rtx-new.module_hd1","491704469"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\WorldTextures4_DLCA.tfc","494234924"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\Zeta - Main.bsa","495761599"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\haloreach\maps\m45.map","495976448"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\Movies\intro.bik","496314528"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_12_00.bif","497848881"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\RADIO_02_POP.rpf","502478848"
"C:\Program Files (x86)\Steam\steamapps\common\Borderlands 2\WillowGame\CookedPCConsole\English(US)\Audio_Streaming.pck","504137179"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\S_FULL_SER.rpf","506068992"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep08.bk2","508294560"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\CharTextures1_DLCA.tfc","508629113"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\060_peakspass_010.lodpack","510658584"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\bink\prologue_60.bik","510957872"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_11_00.bif","512219787"
"C:\Users\joshu\Downloads\PixelmonGenerations-1.12.2-8.4.2.jar","513216171"
"C:\Users\joshu\OneDrive\Desktop\VanillaPixelmon\pixelmongenerations-1-12-2-8-4-2-jar.jar","513216171"
"C:\Program Files (x86)\Steam\steamapps\common\Destroy All Humans!\DH\Content\Movies\MM08\MM08_Teenager_ReEncoded_7.mp4","517310094"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_3_00.bif","521840926"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\MCC\Content\Movies\ANVIL.bk2","522598760"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\SOUNDTRACK\The_Witcher_3_Wild_Hunt_-_Official_Soundtrack_(steam_edition)_flac.zip","522815455"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\DLCCoast - Voices_en.ba2","525025586"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\setup_redlauncher.exe","527123248"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\431960\1229444321\White Christmas.mp4","527130183"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\ARTBOOK\The_Witcher_3_Wild_Hunt_Artbook_EN.pdf","527185943"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\ARTBOOK\The_Witcher_3_Wild_Hunt_Artbook_PL.pdf","527520603"
"C:\Program Files (x86)\Steam\steamapps\common\SpongeBob SquarePants Battle for Bikini Bottom - Rehydrated\Pineapple\Content\Paks\pakchunk10-WindowsNoEditor.pak","527669339"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\BrokenSteel - Main.bsa","528150080"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday26ng\dlc.rpf","529360896"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\130_caldera_010.texpack","529764512"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\WorldTextures1_DLCA.tfc","530444799"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content4\bundles\world_novigrad_runtime.bundle","531100736"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content1\bundles\buffers.bundle","532376240"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\Textures_DLCC.tfc","536135538"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m70_liftoff.map","537010176"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\sgh_streets\sgh_streets-rtx-new.module","537735168"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content1\bundles\buffers.bundle","537748560"
"C:\Program Files (x86)\Steam\steamapps\common\Sekiro\Data4.bdt","541402628"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\Anchorage - Main.bsa","545219034"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures7.ba2","545959220"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\CookedPCConsole\SFX\17705D3E.wad","546742272"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content5\enpc.w3speech","548383091"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\root.lodpack","548990464"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\070_waste.map","550481920"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\WorldTextures4_DLCB.tfc","551902173"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\ARTBOOK\The_Witcher_3_Wild_Hunt_Artbook_FR.pdf","552106671"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\ARTBOOK\The_Witcher_3_Wild_Hunt_Artbook_IT.pdf","556781426"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\ARTBOOK\The_Witcher_3_Wild_Hunt_Artbook_ES.pdf","557844161"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\ARTBOOK\The_Witcher_3_Wild_Hunt_Artbook_DE.pdf","558369909"
"C:\Program Files (x86)\Steam\steamapps\common\Counter-Strike Global Offensive\game\csgo\maps\de_ancient.vpk","561698704"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\WorldTextures0_DLCA.tfc","562425884"
"C:\Program Files (x86)\Common Files\VMware\InstallerCache\{D55F00B3-6F83-4461-8243-00A827910D4A}.msi","564224000"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo2\h2_maps_win64_dx11\textures.dat","564824320"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m10_crash.map","567742464"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\Chunk4.tfc","567956456"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\english(us)\soundstream.pck","568394697"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\WorldTextures3_DLCA.tfc","570006892"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\shared.map","570777600"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\btb_exiled\btb_exiled-rtx-new.module","571146240"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\English(US)\INT_8.wad","574021632"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\french(france)\soundstream.pck","574073848"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_15_00.bif","575029629"
"C:\Program Files (x86)\Steam\steamapps\common\ELDEN RING\Game\movie\19000030.bk2","576113348"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\PointLookout - Main.bsa","578858213"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\bink\ending_60.bik","579995828"
"C:\Program Files (x86)\Steam\steamapps\common\Ori and the Will of the Wisps\oriwotw_Data\sharedassets1.assets","584294248"
"C:\Program Files (x86)\Steam\steamapps\common\Counter-Strike Global Offensive\game\csgo\maps\de_inferno.vpk","590216784"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\S_MINI_AMB.rpf","591904768"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\100_citadel.map","592760832"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_13_00.bif","593639724"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\ridgeline\ridgeline-rtx-new.module","593952768"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\german\soundstream.pck","597783131"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\dlc\ep1\content\bundles\blob.bundle","597899536"
"C:\Program Files (x86)\Steam\steamapps\common\Sekiro\movie\stafflistmovie.bk2","598104408"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\spanish(mexico)\soundstream.pck","599211840"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCA\CookedPCConsole_FR\WorldTextures2_DLCA.tfc","599511771"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\fo08_wetland\fo08_wetland-rtx-new.module","601378816"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures8.ba2","602176127"
"C:\Users\joshu\Downloads\VMware-player-full-17.0.2-21581411.exe","605095416"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\Textures.tfc","606825007"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\spanish(spain)\soundstream.pck","607362886"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\ca_warlock.map","609869824"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\btb_engine\btb_engine-rtx-new.module_hd1","610494810"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\WorldTextures1_DLCB.tfc","612370411"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_16_00.bif","612593785"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\ds\globals\globals-rtx-new.module","612772917"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\any\globals\globals-rtx-new.module","612786176"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\italian\soundstream.pck","612842281"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content4\bundles\world_novigrad_runtime.bundle","613286592"
"C:\Program Files (x86)\Steam\steamapps\common\Splitgate\PortalWars\Content\Paks\pakchunk3-WindowsNoEditor.pak","614690370"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk5700-WindowsNoEditor_map_base.pak","618818242"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_10_00.bif","625271220"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\140_jotunheim_010.texpack","633308416"
"C:\Program Files (x86)\Steam\steamapps\common\Destroy All Humans!\DH\Content\Movies\Outro\PCP_OUTRO.mp4","635864278"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpapartment\dlc.rpf","636985344"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk5500-WindowsNoEditor_assets_textures.pak","638809804"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\patch0\sounds.cache","639728121"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\S_FULL_AMB_M.rpf","640370688"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\btb_engine\btb_engine-rtx-new.module","646021120"
"C:\Program Files (x86)\Steam\steamapps\common\SpongeBob SquarePants Battle for Bikini Bottom - Rehydrated\Pineapple\Content\Paks\pakchunk7-WindowsNoEditor.pak","647123996"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\ThePitt - Main.bsa","647948003"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\spops_videos\H4_Ep11.bk2","648612116"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Textures0.bsa","652401558"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\CookedPCConsole\Lighting.tfc","656248892"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m40_invasion.map","658751488"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_5_00.bif","660126166"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\SP\Content\BulkContent\DynamicBulkFileTextures_0.blk","661045352"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\WorldTextures0_DLCB.tfc","665331339"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m90_sacrifice.map","671219712"
"C:\Users\joshu\Downloads\SSMS-Setup-ENU.exe","671244128"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\ca_lockout.map","678592512"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\Movies\Ending.usm","679686304"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout New Vegas\Data\OldWorldBlues - Main.bsa","680808222"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\MoviesStereo\8_16.usm","682554752"
"C:\Program Files (x86)\Steam\steamapps\common\Destroy All Humans!\DH\Content\Movies\MM00\MM00_INTRO.mp4","685555628"
"C:\Program Files (x86)\Steam\steamapps\common\Hades\Content\Audio\FMOD\Build\Desktop\VO.fsb","687106752"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo1\prebuild\paks\inplace1.ipak","692329023"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday22ng\dlc.rpf","694106112"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo1\prebuild\paks\inplace2.ipak","696848973"
